timestamp,pid,process_name,cpu_percent,memory_percent,risk_score,severity,message
2026-09-15 11:10:22,666,ContextStoreAgent,2.6,0.177001953125,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:22,668,BiomeAgent,3.0,0.13885498046875,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:22,713,Spotlight,1.3,0.29735565185546875,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:22,717,OneDrive,1.4,0.3780364990234375,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:22,730,Spotify,0.3,0.7518768310546875,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:22,755,Grammarly Desktop,1.7,0.6444931030273438,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:22,768,Spotify Helper (Renderer),0.4,0.82244873046875,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:22,913,app_inkwell,3.3,0.28362274169921875,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:22,916,com.apple.WebKit.WebContent,6.0,0.5731582641601562,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:22,919,com.apple.WebKit.Networking,6.1,0.19397735595703125,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:22,931,com.apple.WebKit.WebContent,0.7,0.611114501953125,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:22,932,com.apple.WebKit.WebContent,1.1,0.3025054931640625,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:22,957,Google Chrome,4.7,2.1331787109375,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:22,963,Google Chrome Helper,6.7,0.7677078247070312,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:22,964,Google Chrome Helper,0.2,0.6341934204101562,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:22,2096,com.apple.WebKit.WebContent,0.8,0.26226043701171875,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:22,2672,Google Chrome Helper (Renderer),12.0,3.0853271484375,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:22,2826,Code,3.4,1.2331008911132812,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:22,2833,Code Helper,3.3,0.6875991821289062,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:22,2835,Code Helper (Renderer),52.7,4.589080810546875,90,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:22,3034,Code Helper (Plugin),0.4,2.9092788696289062,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:22,4194,Code Helper (Plugin),0.0,1.5176773071289062,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:22,8323,Google Chrome Helper (Renderer),0.4,0.7081985473632812,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:22,8324,Google Chrome Helper (Renderer),0.2,0.5125045776367188,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:22,8328,Google Chrome Helper (Renderer),0.4,0.5041122436523438,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:22,9572,proactived,0.4,0.1373291015625,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:22,13781,Google Chrome Helper (Renderer),0.0,0.8502960205078125,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:22,14712,mapssyncd,0.4,0.21266937255859375,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:22,14735,python3.12,40.9,1.89056396484375,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:28,560,ControlCenter,1.3,0.3620147705078125,80,HIGH,Suspicious process behavior detected.
2026-09-15 11:10:28,568,AXVisualSupportAgent,2.3,0.1621246337890625,80,HIGH,Suspicious process behavior detected.
